dataset,trajectory_id,binary_label,n_turns,approx_tokens,model,representation,anomaly_score,reconstruction_score,kl_score,risk_percentile,predicted_alert_90,predicted_alert_95,predicted_alert_99
trace,trajectory_0459,0,27,644,vae,tfidf_svd_side,0.18322814,0.18104453,2.1835947,0.9856211656441718,1,1,0
trace,trajectory_0273,0,21,1075,vae,tfidf_svd_side,0.16849905,0.16613433,2.3647227,0.9812116564417178,1,1,0
trace,trajectory_0336,0,27,1373,vae,tfidf_svd_side,0.21910264,0.21698274,2.1198914,0.9915644171779141,1,1,1
trace,trajectory_0224,0,26,857,vae,tfidf_svd_side,0.1712838,0.16919762,2.0861785,0.982170245398773,1,1,0
trace,trajectory_0361,1,25,1354,vae,tfidf_svd_side,0.21434881,0.21202949,2.3193247,0.9913726993865031,1,1,1
trace,trajectory_0048,1,31,1146,vae,tfidf_svd_side,0.13602142,0.13386919,2.1522317,0.9649156441717791,1,1,0
trace,trajectory_0418,1,22,569,vae,tfidf_svd_side,0.22457893,0.22232103,2.2578957,0.9921395705521472,1,1,1
trace,trajectory_0480,1,33,1198,vae,tfidf_svd_side,0.15256795,0.15048805,2.0798995,0.9764187116564417,1,1,0
trace,trajectory_0195,0,23,855,vae,tfidf_svd_side,0.1999681,0.19772764,2.24046,0.9879217791411042,1,1,0
trace,trajectory_0316,0,30,1189,vae,tfidf_svd_side,0.15825155,0.15615062,2.100936,0.9783358895705522,1,1,0
trace,trajectory_0253,1,26,719,vae,tfidf_svd_side,0.2593423,0.25703892,2.3033895,0.9944401840490797,1,1,1
trace,trajectory_0087,1,22,588,vae,tfidf_svd_side,0.2148165,0.21245568,2.3608148,0.9913726993865031,1,1,1
trace,trajectory_0068,0,21,757,vae,tfidf_svd_side,0.19759831,0.19534478,2.2535257,0.9877300613496932,1,1,0
trace,trajectory_0438,1,26,981,vae,tfidf_svd_side,0.2056388,0.20325996,2.378832,0.9896472392638037,1,1,0
trace,trajectory_0341,1,26,599,vae,tfidf_svd_side,0.15561172,0.15343715,2.1745706,0.97795245398773,1,1,0
trace,trajectory_0204,0,20,903,vae,tfidf_svd_side,0.1949998,0.19282097,2.1788287,0.9873466257668712,1,1,0
trace,trajectory_0091,0,25,956,vae,tfidf_svd_side,0.20193088,0.19974814,2.1827312,0.9883052147239264,1,1,0
trace,trajectory_0357,1,20,656,vae,tfidf_svd_side,0.24646457,0.24434811,2.1164613,0.9936733128834356,1,1,1
trace,trajectory_0212,0,24,806,vae,tfidf_svd_side,0.14891069,0.14668386,2.2268329,0.9739263803680982,1,1,0
trace,trajectory_0496,1,28,909,vae,tfidf_svd_side,0.20837681,0.2062062,2.170602,0.9898389570552147,1,1,0
trace,trajectory_0029,0,29,931,vae,tfidf_svd_side,0.16006461,0.15804341,2.0211968,0.9791027607361963,1,1,0
trace,trajectory_0183,1,23,709,vae,tfidf_svd_side,0.16183959,0.159668,2.1715903,0.9796779141104295,1,1,0
trace,trajectory_0479,0,23,819,vae,tfidf_svd_side,0.16489933,0.16282523,2.0741043,0.9808282208588958,1,1,0
trace,trajectory_0300,1,24,767,vae,tfidf_svd_side,0.20339395,0.2010983,2.2956643,0.9894555214723927,1,1,0
trace,trajectory_0245,1,19,842,vae,tfidf_svd_side,0.15394017,0.15157801,2.3621666,0.9771855828220859,1,1,0
trace,trajectory_0052,1,25,1111,vae,tfidf_svd_side,0.16940334,0.16732971,2.0736296,0.9814033742331288,1,1,0
trace,trajectory_0402,1,25,920,vae,tfidf_svd_side,0.14914836,0.146983,2.1653614,0.9743098159509203,1,1,0
trace,trajectory_0117,0,33,575,vae,tfidf_svd_side,0.2068585,0.20466094,2.197558,0.9896472392638037,1,1,0
trace,trajectory_0394,0,26,908,vae,tfidf_svd_side,0.15445323,0.1523719,2.0813327,0.9773773006134969,1,1,0
trace,trajectory_0455,0,29,835,vae,tfidf_svd_side,0.190766,0.18880337,1.962636,0.986579754601227,1,1,0
trace,trajectory_0005,1,30,823,vae,tfidf_svd_side,0.17508468,0.17288235,2.2023392,0.9831288343558282,1,1,0
trace,trajectory_0510,1,36,878,vae,tfidf_svd_side,0.17073399,0.16866857,2.065414,0.9815950920245399,1,1,0
trace,trajectory_0140,0,22,553,vae,tfidf_svd_side,0.19141275,0.18920961,2.2031393,0.986579754601227,1,1,0
trace,trajectory_0269,0,19,987,vae,tfidf_svd_side,0.19674532,0.19458233,2.1629868,0.9875383435582822,1,1,0
trace,trajectory_0286,0,32,806,vae,tfidf_svd_side,0.15249355,0.15033132,2.1622396,0.9764187116564417,1,1,0
trace,trajectory_0013,0,25,680,vae,tfidf_svd_side,0.1993378,0.19715463,2.1831641,0.9877300613496932,1,1,0
trace,trajectory_0443,0,26,833,vae,tfidf_svd_side,0.2228621,0.2206676,2.194491,0.9919478527607362,1,1,1
trace,trajectory_0156,1,36,886,vae,tfidf_svd_side,0.20666897,0.20473394,1.9350289,0.9896472392638037,1,1,0
trace,trajectory_0506,1,36,1016,vae,tfidf_svd_side,0.22359198,0.22153693,2.055052,0.9919478527607362,1,1,1
trace,trajectory_0290,1,28,1211,vae,tfidf_svd_side,0.12726744,0.12503771,2.2297187,0.9582055214723927,1,1,0
trace,trajectory_0414,0,19,536,vae,tfidf_svd_side,0.19410034,0.19188596,2.2143762,0.9873466257668712,1,1,0
trace,trajectory_0044,0,31,1210,vae,tfidf_svd_side,0.20876925,0.2066876,2.0816429,0.9898389570552147,1,1,0
trace,trajectory_0101,0,21,702,vae,tfidf_svd_side,0.18526118,0.18294224,2.3189323,0.9860046012269938,1,1,0
trace,trajectory_0228,0,20,796,vae,tfidf_svd_side,0.16474542,0.162687,2.0584211,0.9806365030674846,1,1,0
trace,trajectory_0382,1,25,667,vae,tfidf_svd_side,0.21485,0.21262725,2.2227454,0.9913726993865031,1,1,1
trace,trajectory_0196,1,31,1118,vae,tfidf_svd_side,0.18451275,0.18245654,2.0562181,0.9858128834355828,1,1,0
trace,trajectory_0483,1,28,688,vae,tfidf_svd_side,0.20505922,0.20284468,2.214537,0.9896472392638037,1,1,0
trace,trajectory_0179,0,36,1141,vae,tfidf_svd_side,0.1872517,0.1850566,2.1951103,0.9860046012269938,1,1,0
trace,trajectory_0250,0,25,639,vae,tfidf_svd_side,0.26537833,0.2632621,2.1162412,0.9944401840490797,1,1,1
trace,trajectory_0315,0,25,1650,vae,tfidf_svd_side,0.25320074,0.25108778,2.1129568,0.9940567484662577,1,1,1
trace,trajectory_0084,1,24,1281,vae,tfidf_svd_side,0.27815813,0.27600127,2.1568394,0.9946319018404908,1,1,1
trace,trajectory_0207,0,32,860,vae,tfidf_svd_side,0.15713875,0.15505904,2.0797043,0.9783358895705522,1,1,0
trace,trajectory_0342,0,20,676,vae,tfidf_svd_side,0.27762496,0.27528566,2.3392887,0.9946319018404908,1,1,1
trace,trajectory_0092,1,28,893,vae,tfidf_svd_side,0.2122516,0.21007897,2.172632,0.991180981595092,1,1,1
trace,trajectory_0138,1,19,776,vae,tfidf_svd_side,0.17304967,0.17086448,2.1852,0.9825536809815951,1,1,0
trace,trajectory_0211,0,21,1103,vae,tfidf_svd_side,0.16245423,0.16025592,2.1983047,0.9802530674846626,1,1,0
trace,trajectory_0354,1,20,691,vae,tfidf_svd_side,0.17803445,0.17580752,2.2269287,0.9840874233128835,1,1,0
trace,trajectory_0180,0,22,558,vae,tfidf_svd_side,0.27955392,0.2775197,2.0342267,0.9946319018404908,1,1,1
trace,trajectory_0495,1,26,978,vae,tfidf_svd_side,0.14169922,0.13955642,2.1427975,0.968941717791411,1,1,0
trace,trajectory_0246,1,21,766,vae,tfidf_svd_side,0.22487396,0.22241929,2.4546747,0.9921395705521472,1,1,1
trace,trajectory_0303,1,21,530,vae,tfidf_svd_side,0.18008886,0.17782478,2.264077,0.9842791411042945,1,1,0
trace,trajectory_0114,0,30,934,vae,tfidf_svd_side,0.18957125,0.18751228,2.0589657,0.986579754601227,1,1,0
trace,trajectory_0051,0,26,834,vae,tfidf_svd_side,0.23981307,0.23751596,2.2971184,0.9930981595092024,1,1,1
trace,trajectory_0401,0,39,1248,vae,tfidf_svd_side,0.1933444,0.19149654,1.8478643,0.9871549079754601,1,1,0
trace,trajectory_0378,1,23,809,vae,tfidf_svd_side,0.16916908,0.16710766,2.0614314,0.9812116564417178,1,1,0
trace,trajectory_0397,0,31,697,vae,tfidf_svd_side,0.1839238,0.18180904,2.1147614,0.9856211656441718,1,1,0
trace,trajectory_0513,1,39,1274,vae,tfidf_svd_side,0.1557246,0.15381871,1.9058818,0.9781441717791411,1,1,0
trace,trajectory_0143,0,30,820,vae,tfidf_svd_side,0.20108074,0.1989357,2.145041,0.9881134969325154,1,1,0
trace,trajectory_0456,0,19,836,vae,tfidf_svd_side,0.17163639,0.16944073,2.195657,0.9823619631901841,1,1,0
trace,trajectory_0006,1,22,485,vae,tfidf_svd_side,0.18294847,0.18068513,2.2633338,0.9854294478527608,1,1,0
trace,trajectory_0285,1,25,637,vae,tfidf_svd_side,0.19287181,0.19083218,2.0396233,0.9869631901840491,1,1,0
trace,trajectory_0155,0,23,1090,vae,tfidf_svd_side,0.16571116,0.16362466,2.0865068,0.9808282208588958,1,1,0
trace,trajectory_0505,1,26,858,vae,tfidf_svd_side,0.20374753,0.20156074,2.186797,0.9896472392638037,1,1,0
trace,trajectory_0010,0,22,923,vae,tfidf_svd_side,0.17499346,0.1726895,2.303953,0.9831288343558282,1,1,0
trace,trajectory_0440,1,21,720,vae,tfidf_svd_side,0.15745108,0.15523022,2.2208593,0.9783358895705522,1,1,0
trace,trajectory_0293,0,28,931,vae,tfidf_svd_side,0.20257698,0.20048998,2.086993,0.9888803680981595,1,1,0
trace,trajectory_0339,0,23,1005,vae,tfidf_svd_side,0.20964071,0.2074427,2.1980126,0.9900306748466258,1,1,1
trace,trajectory_0102,0,27,1150,vae,tfidf_svd_side,0.26462102,0.2623877,2.2333283,0.9944401840490797,1,1,1
trace,trajectory_0417,1,23,822,vae,tfidf_svd_side,0.20762178,0.20546536,2.1564164,0.9896472392638037,1,1,0
trace,trajectory_0047,1,36,1068,vae,tfidf_svd_side,0.15165822,0.14946312,2.1951017,0.9758435582822086,1,1,0
trace,trajectory_0381,0,31,871,vae,tfidf_svd_side,0.21381874,0.21160239,2.2163582,0.991180981595092,1,1,1
trace,trajectory_0319,1,23,894,vae,tfidf_svd_side,0.19914035,0.19696029,2.1800683,0.9877300613496932,1,1,0
trace,trajectory_0030,1,32,827,vae,tfidf_svd_side,0.17839956,0.17617898,2.2205925,0.9840874233128835,1,1,0
trace,trajectory_0460,0,40,1074,vae,tfidf_svd_side,0.20017754,0.19810854,2.0689945,0.9879217791411042,1,1,0
trace,trajectory_0175,1,26,892,vae,tfidf_svd_side,0.1752693,0.17320226,2.067037,0.9831288343558282,1,1,0
trace,trajectory_0437,1,22,767,vae,tfidf_svd_side,0.204352,0.20213847,2.213542,0.9896472392638037,1,1,0
trace,trajectory_0067,0,30,759,vae,tfidf_svd_side,0.1857042,0.1834961,2.2080948,0.9860046012269938,1,1,0
trace,trajectory_0088,1,18,584,vae,tfidf_svd_side,0.19511858,0.19289082,2.2277539,0.9873466257668712,1,1,0
trace,trajectory_0122,0,22,580,vae,tfidf_svd_side,0.23021103,0.22801995,2.191084,0.9923312883435583,1,1,1
trace,trajectory_0358,1,32,1407,vae,tfidf_svd_side,0.1664041,0.16434099,2.063112,0.9808282208588958,1,1,0
trace,trajectory_0071,0,27,768,vae,tfidf_svd_side,0.19659983,0.1945234,2.0764258,0.9873466257668712,1,1,0
trace,trajectory_0421,1,24,710,vae,tfidf_svd_side,0.21220037,0.21002203,2.1783423,0.991180981595092,1,1,1
trace,trajectory_0134,0,29,736,vae,tfidf_svd_side,0.23858313,0.2364838,2.0993412,0.9927147239263804,1,1,1
trace,trajectory_0476,0,31,977,vae,tfidf_svd_side,0.18561283,0.18349773,2.115093,0.9860046012269938,1,1,0
trace,trajectory_0026,1,26,801,vae,tfidf_svd_side,0.17074417,0.16857085,2.1733174,0.9815950920245399,1,1,0
trace,trajectory_0499,1,22,701,vae,tfidf_svd_side,0.19727373,0.19502947,2.2442653,0.9875383435582822,1,1,0
trace,trajectory_0163,0,20,1134,vae,tfidf_svd_side,0.17269674,0.17060447,2.0922782,0.9825536809815951,1,1,0
trace,trajectory_0374,1,30,710,vae,tfidf_svd_side,0.20435682,0.20220076,2.1560662,0.9896472392638037,1,1,0
trace,trajectory_0231,1,25,964,vae,tfidf_svd_side,0.23901129,0.23683101,2.1802835,0.9927147239263804,1,1,1
trace,trajectory_0118,1,23,650,vae,tfidf_svd_side,0.16838838,0.16623902,2.1493597,0.9812116564417178,1,1,0
trace,trajectory_0289,1,20,438,vae,tfidf_svd_side,0.20075911,0.19848107,2.2780442,0.9881134969325154,1,1,0
trace,trajectory_0323,1,17,394,vae,tfidf_svd_side,0.2633073,0.26107597,2.231331,0.9944401840490797,1,1,1
trace,trajectory_0266,0,30,1467,vae,tfidf_svd_side,0.16388744,0.16178244,2.1050029,0.9806365030674846,1,1,0
trace,trajectory_0335,0,29,992,vae,tfidf_svd_side,0.1697784,0.16766122,2.1171937,0.9814033742331288,1,1,0
trace,trajectory_0270,0,22,742,vae,tfidf_svd_side,0.19313514,0.19109842,2.0367272,0.9869631901840491,1,1,0
trace,trajectory_0509,1,47,1146,vae,tfidf_svd_side,0.18234222,0.18017711,2.1651025,0.9850460122699386,1,1,0
trace,trajectory_0159,0,23,706,vae,tfidf_svd_side,0.22478352,0.22266077,2.1227567,0.9921395705521472,1,1,1
trace,trajectory_0362,1,20,958,vae,tfidf_svd_side,0.17295691,0.17083853,2.1183727,0.9825536809815951,1,1,0
trace,trajectory_0227,0,41,1163,vae,tfidf_svd_side,0.18662047,0.18443507,2.1853983,0.9860046012269938,1,1,0
trace,trajectory_0363,1,16,532,vae,tfidf_svd_side,0.19210815,0.18978836,2.3198013,0.9867714723926381,1,1,0
trace,trajectory_0226,0,26,662,vae,tfidf_svd_side,0.17276855,0.17071654,2.0520082,0.9825536809815951,1,1,0
trace,trajectory_0508,1,49,1384,vae,tfidf_svd_side,0.17782483,0.1756831,2.1417346,0.9840874233128835,1,1,0
trace,trajectory_0158,0,27,735,vae,tfidf_svd_side,0.22611493,0.22407378,2.0411525,0.9921395705521472,1,1,1
trace,trajectory_0334,1,32,1369,vae,tfidf_svd_side,0.16500036,0.16286474,2.1356199,0.9808282208588958,1,1,0
trace,trajectory_0271,1,23,664,vae,tfidf_svd_side,0.21445702,0.2122904,2.1666067,0.9913726993865031,1,1,1
trace,trajectory_0288,1,17,804,vae,tfidf_svd_side,0.17935573,0.17709994,2.2557821,0.9842791411042945,1,1,0
trace,trajectory_0322,1,19,972,vae,tfidf_svd_side,0.19406544,0.19171023,2.3552089,0.9873466257668712,1,1,0
trace,trajectory_0267,0,26,847,vae,tfidf_svd_side,0.16290888,0.16084005,2.0688279,0.9802530674846626,1,1,0
trace,trajectory_0119,1,34,1396,vae,tfidf_svd_side,0.22335832,0.22120973,2.148578,0.9919478527607362,1,1,1
trace,trajectory_0375,1,26,970,vae,tfidf_svd_side,0.18889087,0.1866624,2.2284613,0.9861963190184049,1,1,0
trace,trajectory_0230,1,22,726,vae,tfidf_svd_side,0.15230483,0.15012014,2.1846838,0.9760352760736196,1,1,0
trace,trajectory_0477,1,31,751,vae,tfidf_svd_side,0.16949306,0.16743228,2.0607793,0.9814033742331288,1,1,0
trace,trajectory_0027,0,22,762,vae,tfidf_svd_side,0.16425873,0.16211405,2.1446776,0.9806365030674846,1,1,0
trace,trajectory_0498,1,29,872,vae,tfidf_svd_side,0.16243781,0.16019747,2.2403445,0.9802530674846626,1,1,0
trace,trajectory_0162,0,32,867,vae,tfidf_svd_side,0.17535579,0.17308989,2.2659035,0.9831288343558282,1,1,0
trace,trajectory_0070,1,25,690,vae,tfidf_svd_side,0.1933344,0.19114062,2.193772,0.9871549079754601,1,1,0
trace,trajectory_0420,0,20,615,vae,tfidf_svd_side,0.16376533,0.16149524,2.2700827,0.9806365030674846,1,1,0
trace,trajectory_0135,1,18,601,vae,tfidf_svd_side,0.1984176,0.19617262,2.2449849,0.9877300613496932,1,1,0
trace,trajectory_0359,1,21,740,vae,tfidf_svd_side,0.1868238,0.1845841,2.2396977,0.9860046012269938,1,1,0
trace,trajectory_0436,1,19,567,vae,tfidf_svd_side,0.16431786,0.16213939,2.178471,0.9806365030674846,1,1,0
trace,trajectory_0066,0,28,872,vae,tfidf_svd_side,0.16147768,0.15952088,1.9568123,0.9794861963190185,1,1,0
trace,trajectory_0089,0,27,1875,vae,tfidf_svd_side,0.17384702,0.17174299,2.1040335,0.9825536809815951,1,1,0
trace,trajectory_0123,1,25,706,vae,tfidf_svd_side,0.2098526,0.20758493,2.267679,0.9900306748466258,1,1,1
trace,trajectory_0031,1,24,533,vae,tfidf_svd_side,0.19027476,0.18809767,2.1770823,0.986579754601227,1,1,0
trace,trajectory_0461,0,19,707,vae,tfidf_svd_side,0.19886631,0.19671166,2.1546552,0.9877300613496932,1,1,0
trace,trajectory_0174,0,29,572,vae,tfidf_svd_side,0.17002851,0.16788584,2.1426656,0.9814033742331288,1,1,0
trace,trajectory_0318,1,15,407,vae,tfidf_svd_side,0.26481137,0.26232854,2.4828353,0.9944401840490797,1,1,1
trace,trajectory_0380,1,24,650,vae,tfidf_svd_side,0.2179737,0.21573532,2.2383723,0.9915644171779141,1,1,1
trace,trajectory_0103,0,19,577,vae,tfidf_svd_side,0.23222323,0.22988662,2.336611,0.9925230061349694,1,1,1
trace,trajectory_0416,0,20,659,vae,tfidf_svd_side,0.18778677,0.18572204,2.0647335,0.9861963190184049,1,1,0
trace,trajectory_0046,0,27,1086,vae,tfidf_svd_side,0.16146234,0.15938275,2.0795856,0.9794861963190185,1,1,0
trace,trajectory_0292,1,34,1186,vae,tfidf_svd_side,0.19484319,0.19262475,2.2184334,0.9873466257668712,1,1,0
trace,trajectory_0338,1,35,945,vae,tfidf_svd_side,0.14422171,0.14214142,2.080296,0.9706671779141104,1,1,0
trace,trajectory_0154,0,26,631,vae,tfidf_svd_side,0.27409688,0.27185026,2.246625,0.9946319018404908,1,1,1
trace,trajectory_0504,1,24,625,vae,tfidf_svd_side,0.18911837,0.18683021,2.288157,0.9861963190184049,1,1,0
trace,trajectory_0011,1,35,1057,vae,tfidf_svd_side,0.17900819,0.17696,2.0481818,0.9842791411042945,1,1,0
trace,trajectory_0441,1,32,1061,vae,tfidf_svd_side,0.14322762,0.14112154,2.1060905,0.9699003067484663,1,1,0
trace,trajectory_0284,1,33,830,vae,tfidf_svd_side,0.2124881,0.2101274,2.3607066,0.991180981595092,1,1,1
trace,trajectory_0512,1,47,1086,vae,tfidf_svd_side,0.16440329,0.16224964,2.1536436,0.9806365030674846,1,1,0
trace,trajectory_0142,0,35,701,vae,tfidf_svd_side,0.24048802,0.23821859,2.2694297,0.9930981595092024,1,1,1
trace,trajectory_0457,0,32,698,vae,tfidf_svd_side,0.20230551,0.20005856,2.246951,0.9888803680981595,1,1,0
trace,trajectory_0007,1,27,722,vae,tfidf_svd_side,0.20802897,0.20610096,1.9280198,0.9896472392638037,1,1,0
trace,trajectory_0379,0,26,1234,vae,tfidf_svd_side,0.16303428,0.16100644,2.0278466,0.9802530674846626,1,1,0
trace,trajectory_0396,1,28,779,vae,tfidf_svd_side,0.18160473,0.17930831,2.2964141,0.9846625766871165,1,1,0
trace,trajectory_0115,1,25,920,vae,tfidf_svd_side,0.20921913,0.20686354,2.3555923,0.9900306748466258,1,1,1
trace,trajectory_0050,1,23,1030,vae,tfidf_svd_side,0.15851273,0.15617856,2.3341684,0.9783358895705522,1,1,0
trace,trajectory_0400,0,19,574,vae,tfidf_svd_side,0.22525059,0.2231065,2.1440876,0.9921395705521472,1,1,1
trace,trajectory_0247,0,22,532,vae,tfidf_svd_side,0.18796484,0.18576005,2.20479,0.9861963190184049,1,1,0
trace,trajectory_0302,0,37,1204,vae,tfidf_svd_side,0.19654301,0.1944873,2.0557036,0.9873466257668712,1,1,0
trace,trajectory_0181,0,32,575,vae,tfidf_svd_side,0.19457665,0.19242623,2.1504102,0.9873466257668712,1,1,0
trace,trajectory_0494,1,37,1407,vae,tfidf_svd_side,0.17877889,0.17660576,2.17312,0.9840874233128835,1,1,0
trace,trajectory_0210,1,25,842,vae,tfidf_svd_side,0.23468438,0.23248015,2.2042217,0.9925230061349694,1,1,1
trace,trajectory_0355,0,24,847,vae,tfidf_svd_side,0.22738016,0.22531047,2.0696769,0.9921395705521472,1,1,1
trace,trajectory_0093,1,27,1136,vae,tfidf_svd_side,0.19265074,0.19036846,2.282271,0.9869631901840491,1,1,0
trace,trajectory_0139,0,29,948,vae,tfidf_svd_side,0.13033393,0.12811252,2.221405,0.9605061349693251,1,1,0
trace,trajectory_0206,0,30,806,vae,tfidf_svd_side,0.17241704,0.1702212,2.1958463,0.9825536809815951,1,1,0
trace,trajectory_0343,0,24,815,vae,tfidf_svd_side,0.19083753,0.18856864,2.2689018,0.986579754601227,1,1,0
trace,trajectory_0085,0,24,1207,vae,tfidf_svd_side,0.18649718,0.18435898,2.1382003,0.9860046012269938,1,1,0
trace,trajectory_0251,1,25,514,vae,tfidf_svd_side,0.1642583,0.16207004,2.188265,0.9806365030674846,1,1,0
trace,trajectory_0314,1,26,713,vae,tfidf_svd_side,0.2047545,0.20256138,2.1931257,0.9896472392638037,1,1,0
trace,trajectory_0197,0,24,547,vae,tfidf_svd_side,0.20779994,0.20551595,2.283989,0.9896472392638037,1,1,0
trace,trajectory_0482,1,28,1099,vae,tfidf_svd_side,0.25494927,0.25289464,2.0546455,0.9940567484662577,1,1,1
trace,trajectory_0178,1,24,1297,vae,tfidf_svd_side,0.23132002,0.22905959,2.2604306,0.9925230061349694,1,1,1
trace,trajectory_0036,1,18,1090,vae,tfidf_svd_side,0.20077795,0.19852962,2.248327,0.9881134969325154,1,1,0
trace,trajectory_0466,1,21,735,vae,tfidf_svd_side,0.2001385,0.19789806,2.2404318,0.9879217791411042,1,1,0
trace,trajectory_0489,1,42,2405,vae,tfidf_svd_side,0.18662056,0.18463041,1.9901507,0.9860046012269938,1,1,0
trace,trajectory_0173,0,29,1003,vae,tfidf_svd_side,0.20629317,0.20401166,2.2814965,0.9896472392638037,1,1,0
trace,trajectory_0348,0,35,955,vae,tfidf_svd_side,0.24448527,0.24240282,2.082455,0.9932898773006135,1,1,1
trace,trajectory_0431,1,21,782,vae,tfidf_svd_side,0.2541441,0.25199178,2.152337,0.9940567484662577,1,1,1
trace,trajectory_0061,0,20,811,vae,tfidf_svd_side,0.1750249,0.17275979,2.2651112,0.9831288343558282,1,1,0
trace,trajectory_0124,0,29,897,vae,tfidf_svd_side,0.1713365,0.16925435,2.0821526,0.982170245398773,1,1,0
trace,trajectory_0077,1,29,1257,vae,tfidf_svd_side,0.12787503,0.12567085,2.2041774,0.9591641104294478,1,1,0
trace,trajectory_0427,1,24,560,vae,tfidf_svd_side,0.22457123,0.22226012,2.3111145,0.9921395705521472,1,1,1
trace,trajectory_0132,0,28,1295,vae,tfidf_svd_side,0.21854794,0.21629854,2.249412,0.9915644171779141,1,1,1
trace,trajectory_0098,0,27,2274,vae,tfidf_svd_side,0.19740655,0.19537185,2.03469,0.9875383435582822,1,1,0
trace,trajectory_0309,1,29,592,vae,tfidf_svd_side,0.20207815,0.19986428,2.2138624,0.9886886503067485,1,1,0
trace,trajectory_0470,1,25,793,vae,tfidf_svd_side,0.17057529,0.16838133,2.193963,0.9815950920245399,1,1,0
trace,trajectory_0020,0,41,858,vae,tfidf_svd_side,0.1797395,0.17764002,2.0994873,0.9842791411042945,1,1,0
trace,trajectory_0165,1,32,1201,vae,tfidf_svd_side,0.19680403,0.19465542,2.1486158,0.9875383435582822,1,1,0
trace,trajectory_0372,1,31,559,vae,tfidf_svd_side,0.20703973,0.204885,2.1547215,0.9896472392638037,1,1,0
trace,trajectory_0237,0,23,729,vae,tfidf_svd_side,0.22257294,0.220463,2.1099415,0.9917561349693251,1,1,1
trace,trajectory_0325,1,37,1930,vae,tfidf_svd_side,0.21584506,0.21367234,2.172723,0.9913726993865031,1,1,1
trace,trajectory_0260,0,31,993,vae,tfidf_svd_side,0.21122587,0.20906849,2.1573753,0.9904141104294478,1,1,1
trace,trajectory_0149,1,28,898,vae,tfidf_svd_side,0.14944127,0.14732246,2.1188164,0.9743098159509203,1,1,0
trace,trajectory_0333,0,30,1125,vae,tfidf_svd_side,0.18272188,0.18057615,2.1457353,0.9850460122699386,1,1,0
trace,trajectory_0299,1,27,1269,vae,tfidf_svd_side,0.17732942,0.17510901,2.2204132,0.9838957055214724,1,1,0
trace,trajectory_0276,1,29,1065,vae,tfidf_svd_side,0.19239993,0.19016618,2.2337544,0.9867714723926381,1,1,0
trace,trajectory_0364,0,34,860,vae,tfidf_svd_side,0.20065358,0.198683,1.970591,0.9879217791411042,1,1,0
trace,trajectory_0221,0,31,1013,vae,tfidf_svd_side,0.15122142,0.14904206,2.179363,0.9758435582822086,1,1,0
trace,trajectory_0108,1,30,775,vae,tfidf_svd_side,0.18340011,0.18110041,2.299703,0.9856211656441718,1,1,0
trace,trajectory_0190,1,26,799,vae,tfidf_svd_side,0.19427048,0.19221263,2.0578556,0.9873466257668712,1,1,0
trace,trajectory_0485,1,36,990,vae,tfidf_svd_side,0.24187139,0.23949973,2.371653,0.9930981595092024,1,1,1
trace,trajectory_0256,0,27,582,vae,tfidf_svd_side,0.23657644,0.23435377,2.2226768,0.9925230061349694,1,1,1
trace,trajectory_0313,0,30,730,vae,tfidf_svd_side,0.27240753,0.2703794,2.0281484,0.9946319018404908,1,1,1
trace,trajectory_0128,0,35,916,vae,tfidf_svd_side,0.18298279,0.18077931,2.2034776,0.9854294478527608,1,1,0
trace,trajectory_0082,1,26,559,vae,tfidf_svd_side,0.20523813,0.2030621,2.1760342,0.9896472392638037,1,1,0
trace,trajectory_0201,1,25,832,vae,tfidf_svd_side,0.22366501,0.22139166,2.2733536,0.9919478527607362,1,1,1
trace,trajectory_0344,1,21,720,vae,tfidf_svd_side,0.19224878,0.1900172,2.2315865,0.9867714723926381,1,1,0
trace,trajectory_0094,0,21,727,vae,tfidf_svd_side,0.25569707,0.25341836,2.2787204,0.9940567484662577,1,1,1
trace,trajectory_0217,0,24,608,vae,tfidf_svd_side,0.18405205,0.18185565,2.196397,0.9856211656441718,1,1,0
trace,trajectory_0352,0,32,897,vae,tfidf_svd_side,0.18129729,0.17915384,2.143441,0.9846625766871165,1,1,0
trace,trajectory_0186,0,25,961,vae,tfidf_svd_side,0.22509983,0.22304408,2.0557563,0.9921395705521472,1,1,1
trace,trajectory_0493,1,29,1010,vae,tfidf_svd_side,0.17085505,0.16863199,2.2230594,0.9817868098159509,1,1,0
trace,trajectory_0169,1,17,596,vae,tfidf_svd_side,0.19119401,0.18893704,2.2569768,0.986579754601227,1,1,0
trace,trajectory_0240,0,35,827,vae,tfidf_svd_side,0.1818497,0.17994194,1.9077629,0.9846625766871165,1,1,0
trace,trajectory_0305,0,22,853,vae,tfidf_svd_side,0.21584982,0.21363288,2.2169423,0.9913726993865031,1,1,1
trace,trajectory_0112,0,20,842,vae,tfidf_svd_side,0.20746359,0.20532554,2.138052,0.9896472392638037,1,1,0
trace,trajectory_0057,1,30,1279,vae,tfidf_svd_side,0.1602143,0.15800798,2.2063315,0.9791027607361963,1,1,0
trace,trajectory_0407,1,28,1144,vae,tfidf_svd_side,0.14599265,0.14381362,2.179031,0.9722009202453987,1,1,0
trace,trajectory_0391,1,23,1019,vae,tfidf_svd_side,0.22642066,0.22408259,2.3380618,0.9921395705521472,1,1,1
trace,trajectory_0515,1,33,2236,vae,tfidf_svd_side,0.20930903,0.2071801,2.1289215,0.9900306748466258,1,1,1
