dataset,trajectory_id,binary_label,n_turns,approx_tokens,model,representation,anomaly_score
malt,run_342983,0,17,950,one_class_svm_sgd,tfidf_svd_side,-0.006323015424622103
malt,run_343004,0,29,3423,one_class_svm_sgd,tfidf_svd_side,-0.006273188968388244
malt,run_343009,0,29,2726,one_class_svm_sgd,tfidf_svd_side,-0.007043566894916697
malt,run_343005,0,26,2909,one_class_svm_sgd,tfidf_svd_side,-0.006577092563001319
malt,run_343008,0,35,3590,one_class_svm_sgd,tfidf_svd_side,-0.005730002410909041
malt,run_343007,0,32,3388,one_class_svm_sgd,tfidf_svd_side,-0.006223491965992256
malt,run_343006,0,32,3568,one_class_svm_sgd,tfidf_svd_side,-0.006054024785024925
malt,run_342985,0,17,1044,one_class_svm_sgd,tfidf_svd_side,-0.006289993054432674
malt,run_343262,0,29,2132,one_class_svm_sgd,tfidf_svd_side,-0.006123734279734894
malt,run_343263,0,23,1815,one_class_svm_sgd,tfidf_svd_side,-0.006010195464094981
malt,run_343266,0,26,2141,one_class_svm_sgd,tfidf_svd_side,-0.006051102294785782
malt,run_343265,0,23,1982,one_class_svm_sgd,tfidf_svd_side,-0.006309915208456918
malt,run_343264,0,29,2059,one_class_svm_sgd,tfidf_svd_side,-0.00568565271349053
malt,run_343267,0,23,1982,one_class_svm_sgd,tfidf_svd_side,-0.005628261356813713
malt,run_343269,0,29,2970,one_class_svm_sgd,tfidf_svd_side,-0.009331893748802944
malt,run_343270,0,32,3148,one_class_svm_sgd,tfidf_svd_side,-0.008982152785373732
malt,run_343271,0,29,2724,one_class_svm_sgd,tfidf_svd_side,-0.00949841981307964
malt,run_343268,0,32,3254,one_class_svm_sgd,tfidf_svd_side,-0.00940016993807058
malt,run_343273,0,32,3071,one_class_svm_sgd,tfidf_svd_side,-0.00933556129710178
malt,run_343274,0,32,3035,one_class_svm_sgd,tfidf_svd_side,-0.009325627344859644
malt,run_343272,0,35,3192,one_class_svm_sgd,tfidf_svd_side,-0.009150048359496399
malt,run_343275,0,29,2679,one_class_svm_sgd,tfidf_svd_side,-0.009449911876780792
malt,run_343276,0,35,3047,one_class_svm_sgd,tfidf_svd_side,-0.00899743951411347
malt,run_343277,0,32,3037,one_class_svm_sgd,tfidf_svd_side,-0.009000493786496921
malt,run_343278,0,29,2802,one_class_svm_sgd,tfidf_svd_side,-0.009398432555807634
malt,run_343279,0,29,2769,one_class_svm_sgd,tfidf_svd_side,-0.008977922718239828
malt,run_343334,0,44,2345,one_class_svm_sgd,tfidf_svd_side,-0.0054451097875962695
malt,run_343335,0,44,1973,one_class_svm_sgd,tfidf_svd_side,-0.005467835338985427
malt,run_343336,0,44,2175,one_class_svm_sgd,tfidf_svd_side,-0.00579002242555271
malt,run_343337,0,41,2308,one_class_svm_sgd,tfidf_svd_side,-0.0052305806802714905
malt,run_343340,0,44,3150,one_class_svm_sgd,tfidf_svd_side,-0.005159698534024759
malt,run_343338,0,44,2114,one_class_svm_sgd,tfidf_svd_side,-0.005306244818692907
malt,run_343339,0,44,2097,one_class_svm_sgd,tfidf_svd_side,-0.005399870560703679
malt,run_343341,0,47,2025,one_class_svm_sgd,tfidf_svd_side,-0.005528107625631495
malt,run_343342,0,44,2739,one_class_svm_sgd,tfidf_svd_side,-0.005295786066179975
malt,run_343343,0,44,2240,one_class_svm_sgd,tfidf_svd_side,-0.005249005616841718
malt,run_343344,0,50,2462,one_class_svm_sgd,tfidf_svd_side,-0.005483850129147871
malt,run_343345,0,53,2863,one_class_svm_sgd,tfidf_svd_side,-0.0057317064983899435
malt,run_343352,0,29,2681,one_class_svm_sgd,tfidf_svd_side,-0.006788677177591129
malt,run_343353,0,29,2504,one_class_svm_sgd,tfidf_svd_side,-0.006843227301923438
malt,run_343354,0,35,3563,one_class_svm_sgd,tfidf_svd_side,-0.006782005881158515
malt,run_343355,0,35,3085,one_class_svm_sgd,tfidf_svd_side,-0.007187785222394272
malt,run_343356,0,32,3182,one_class_svm_sgd,tfidf_svd_side,-0.0070053391300270995
malt,run_343358,0,29,2565,one_class_svm_sgd,tfidf_svd_side,-0.00737679946721892
malt,run_343357,0,44,3449,one_class_svm_sgd,tfidf_svd_side,-0.00682889005654852
malt,run_343359,0,29,2860,one_class_svm_sgd,tfidf_svd_side,-0.007036003624288245
malt,run_343360,0,35,2744,one_class_svm_sgd,tfidf_svd_side,-0.006973634348450108
malt,run_343361,0,26,2817,one_class_svm_sgd,tfidf_svd_side,-0.007276133741451307
malt,run_343364,0,23,2418,one_class_svm_sgd,tfidf_svd_side,-0.006861874708173676
malt,run_343362,0,26,2350,one_class_svm_sgd,tfidf_svd_side,-0.007276933049050971
malt,run_343363,0,23,2424,one_class_svm_sgd,tfidf_svd_side,-0.007236304567394658
malt,run_343365,0,29,2585,one_class_svm_sgd,tfidf_svd_side,-0.007116066166398927
malt,run_343367,0,26,2509,one_class_svm_sgd,tfidf_svd_side,-0.007097309795407458
malt,run_343366,0,20,1921,one_class_svm_sgd,tfidf_svd_side,-0.006870488045005008
malt,run_343368,0,23,2211,one_class_svm_sgd,tfidf_svd_side,-0.007040410177050038
malt,run_343369,0,32,3286,one_class_svm_sgd,tfidf_svd_side,-0.006973463217927023
malt,run_343370,0,26,2637,one_class_svm_sgd,tfidf_svd_side,-0.0066852798827121696
malt,run_343371,0,20,2018,one_class_svm_sgd,tfidf_svd_side,-0.007444760636625691
malt,run_343372,0,26,2023,one_class_svm_sgd,tfidf_svd_side,-0.007268733685104056
malt,run_343374,0,29,2845,one_class_svm_sgd,tfidf_svd_side,-0.0067143159594516
malt,run_343373,0,26,2224,one_class_svm_sgd,tfidf_svd_side,-0.006751938830328985
malt,run_343375,0,23,2531,one_class_svm_sgd,tfidf_svd_side,-0.006610315633205577
malt,run_343376,0,20,2497,one_class_svm_sgd,tfidf_svd_side,-0.006633996605140968
malt,run_343377,0,26,3209,one_class_svm_sgd,tfidf_svd_side,-0.006268875547883912
malt,run_343378,0,29,2924,one_class_svm_sgd,tfidf_svd_side,-0.006731297928107782
malt,run_343379,0,23,2521,one_class_svm_sgd,tfidf_svd_side,-0.0067734626263509234
malt,run_343380,0,23,2335,one_class_svm_sgd,tfidf_svd_side,-0.0070093051672110995
malt,run_343381,0,23,2927,one_class_svm_sgd,tfidf_svd_side,-0.006217873762560888
malt,run_343383,0,23,2654,one_class_svm_sgd,tfidf_svd_side,-0.007067293035996958
malt,run_343384,0,26,2896,one_class_svm_sgd,tfidf_svd_side,-0.007045878204716249
malt,run_343382,0,26,2605,one_class_svm_sgd,tfidf_svd_side,-0.007073650942383214
malt,run_343386,0,32,3141,one_class_svm_sgd,tfidf_svd_side,-0.007306618257624908
malt,run_343385,0,23,2301,one_class_svm_sgd,tfidf_svd_side,-0.007267775354174777
malt,run_343387,0,26,2653,one_class_svm_sgd,tfidf_svd_side,-0.0072871061183641395
malt,run_343412,0,20,1053,one_class_svm_sgd,tfidf_svd_side,-0.007394318576170011
malt,run_343414,0,17,847,one_class_svm_sgd,tfidf_svd_side,-0.007722847503809138
malt,run_343413,0,20,1016,one_class_svm_sgd,tfidf_svd_side,-0.007976138605935379
malt,run_343415,0,20,1036,one_class_svm_sgd,tfidf_svd_side,-0.007496147523833319
malt,run_343416,0,20,970,one_class_svm_sgd,tfidf_svd_side,-0.00767245014683704
malt,run_343406,0,62,10531,one_class_svm_sgd,tfidf_svd_side,-0.005487785781932875
malt,run_343420,0,23,2727,one_class_svm_sgd,tfidf_svd_side,-0.00646508845054905
malt,run_343419,0,26,2709,one_class_svm_sgd,tfidf_svd_side,-0.006211961028365298
malt,run_343417,0,29,1312,one_class_svm_sgd,tfidf_svd_side,-0.00770750536137621
malt,run_343418,0,29,3095,one_class_svm_sgd,tfidf_svd_side,-0.006468107798335954
malt,run_343411,1,65,10797,one_class_svm_sgd,tfidf_svd_side,-0.00505117611281003
malt,run_343421,0,23,2357,one_class_svm_sgd,tfidf_svd_side,-0.006276991325629755
malt,run_343422,0,32,3577,one_class_svm_sgd,tfidf_svd_side,-0.005789244771202906
malt,run_343408,0,77,13160,one_class_svm_sgd,tfidf_svd_side,-0.005426955050988003
malt,run_343474,0,20,767,one_class_svm_sgd,tfidf_svd_side,-0.006563770924894019
malt,run_343472,0,23,941,one_class_svm_sgd,tfidf_svd_side,-0.0068391229633371076
malt,run_343475,0,17,754,one_class_svm_sgd,tfidf_svd_side,-0.006894077747328087
malt,run_343473,0,20,731,one_class_svm_sgd,tfidf_svd_side,-0.006839771629510327
malt,run_343423,0,44,4632,one_class_svm_sgd,tfidf_svd_side,-0.005653282501933976
malt,run_343476,0,23,986,one_class_svm_sgd,tfidf_svd_side,-0.006918416931493088
malt,run_343410,0,77,13896,one_class_svm_sgd,tfidf_svd_side,-0.0044034145739524355
malt,run_343477,0,20,981,one_class_svm_sgd,tfidf_svd_side,-0.007353738756118222
malt,run_343479,0,26,1125,one_class_svm_sgd,tfidf_svd_side,-0.006441500378040477
malt,run_343480,0,26,997,one_class_svm_sgd,tfidf_svd_side,-0.006694607311127587
malt,run_343478,0,26,970,one_class_svm_sgd,tfidf_svd_side,-0.006926373918739959
malt,run_343481,0,23,873,one_class_svm_sgd,tfidf_svd_side,-0.006811671764789029
malt,run_343483,0,20,724,one_class_svm_sgd,tfidf_svd_side,-0.00658620927968423
malt,run_343482,0,29,1077,one_class_svm_sgd,tfidf_svd_side,-0.006442513657001658
malt,run_343486,0,32,1469,one_class_svm_sgd,tfidf_svd_side,-0.006177802444634839
malt,run_343484,0,41,2101,one_class_svm_sgd,tfidf_svd_side,-0.0063486845374236545
malt,run_343485,0,35,1766,one_class_svm_sgd,tfidf_svd_side,-0.006387679246453448
malt,run_343488,0,35,1967,one_class_svm_sgd,tfidf_svd_side,-0.006338287717861935
malt,run_343489,0,35,2342,one_class_svm_sgd,tfidf_svd_side,-0.006220420696971818
malt,run_343487,0,44,2989,one_class_svm_sgd,tfidf_svd_side,-0.006207291376976176
malt,run_343490,0,32,1599,one_class_svm_sgd,tfidf_svd_side,-0.006417536982534333
malt,run_343498,0,26,1987,one_class_svm_sgd,tfidf_svd_side,-0.006732706087840601
malt,run_343492,0,41,2442,one_class_svm_sgd,tfidf_svd_side,-0.006815327904386326
malt,run_343497,0,23,1448,one_class_svm_sgd,tfidf_svd_side,-0.006272484888521834
malt,run_343494,0,29,1205,one_class_svm_sgd,tfidf_svd_side,-0.0071683950863907775
malt,run_343500,0,26,1677,one_class_svm_sgd,tfidf_svd_side,-0.006303392690805598
malt,run_343499,0,32,2212,one_class_svm_sgd,tfidf_svd_side,-0.0068293599087874135
malt,run_343503,0,44,3028,one_class_svm_sgd,tfidf_svd_side,-0.006325744665427013
malt,run_343506,0,32,3250,one_class_svm_sgd,tfidf_svd_side,-0.006137173497317239
malt,run_343504,0,38,2863,one_class_svm_sgd,tfidf_svd_side,-0.005945873204817875
malt,run_343505,0,44,3896,one_class_svm_sgd,tfidf_svd_side,-0.00610006844179134
malt,run_343508,0,14,1019,one_class_svm_sgd,tfidf_svd_side,-0.006839165105683609
malt,run_343511,0,14,810,one_class_svm_sgd,tfidf_svd_side,-0.006606741449994846
malt,run_343509,0,17,969,one_class_svm_sgd,tfidf_svd_side,-0.006473682695267602
malt,run_343510,0,14,838,one_class_svm_sgd,tfidf_svd_side,-0.006458494686720773
malt,run_343512,0,14,846,one_class_svm_sgd,tfidf_svd_side,-0.007029906488222881
malt,run_343513,0,14,718,one_class_svm_sgd,tfidf_svd_side,-0.007247842955602213
malt,run_343514,0,17,851,one_class_svm_sgd,tfidf_svd_side,-0.007940967441735669
malt,run_343516,0,17,852,one_class_svm_sgd,tfidf_svd_side,-0.0076582961391786775
malt,run_343517,0,17,817,one_class_svm_sgd,tfidf_svd_side,-0.007732459451271101
malt,run_343515,0,17,810,one_class_svm_sgd,tfidf_svd_side,-0.007792825219420596
malt,run_343518,0,17,871,one_class_svm_sgd,tfidf_svd_side,-0.007834973153857394
malt,run_343519,0,17,887,one_class_svm_sgd,tfidf_svd_side,-0.008180582537514969
malt,run_343527,0,23,1692,one_class_svm_sgd,tfidf_svd_side,-0.0059855980707461676
malt,run_343522,0,32,4532,one_class_svm_sgd,tfidf_svd_side,-0.005874898741220935
malt,run_343529,0,17,903,one_class_svm_sgd,tfidf_svd_side,-0.006626943233622118
malt,run_343521,0,38,4624,one_class_svm_sgd,tfidf_svd_side,-0.005590243721580013
malt,run_343526,0,17,1012,one_class_svm_sgd,tfidf_svd_side,-0.006550913085428878
malt,run_343528,0,17,910,one_class_svm_sgd,tfidf_svd_side,-0.006707423939568802
malt,run_343530,0,17,1022,one_class_svm_sgd,tfidf_svd_side,-0.006414742549149199
malt,run_343531,0,17,1253,one_class_svm_sgd,tfidf_svd_side,-0.005903904433561369
malt,run_343564,0,23,1087,one_class_svm_sgd,tfidf_svd_side,-0.007457326739294334
malt,run_343525,0,47,6861,one_class_svm_sgd,tfidf_svd_side,-0.006014442993527158
malt,run_343533,0,38,5134,one_class_svm_sgd,tfidf_svd_side,-0.006705911471707626
malt,run_343532,0,41,4781,one_class_svm_sgd,tfidf_svd_side,-0.007025526478154465
malt,run_343539,0,26,2101,one_class_svm_sgd,tfidf_svd_side,-0.006956134797273084
malt,run_343538,0,23,1676,one_class_svm_sgd,tfidf_svd_side,-0.00661529122406046
malt,run_343536,0,41,2453,one_class_svm_sgd,tfidf_svd_side,-0.006790616656852766
malt,run_343534,0,44,2333,one_class_svm_sgd,tfidf_svd_side,-0.006734883520020052
malt,run_343540,0,23,1574,one_class_svm_sgd,tfidf_svd_side,-0.006819897904259964
malt,run_343542,0,23,1690,one_class_svm_sgd,tfidf_svd_side,-0.006878399164615079
malt,run_343507,0,98,8226,one_class_svm_sgd,tfidf_svd_side,-0.005835623936926826
malt,run_343541,0,23,1601,one_class_svm_sgd,tfidf_svd_side,-0.006890003909556075
malt,run_343545,0,14,691,one_class_svm_sgd,tfidf_svd_side,-0.00742435303070943
malt,run_343535,0,50,5819,one_class_svm_sgd,tfidf_svd_side,-0.006641641832155987
malt,run_343544,0,14,683,one_class_svm_sgd,tfidf_svd_side,-0.007164757573244973
malt,run_343537,0,53,2325,one_class_svm_sgd,tfidf_svd_side,-0.006967769577367111
malt,run_343543,0,26,2071,one_class_svm_sgd,tfidf_svd_side,-0.007030130005640789
malt,run_343546,0,14,818,one_class_svm_sgd,tfidf_svd_side,-0.006911106282113
malt,run_343549,0,14,723,one_class_svm_sgd,tfidf_svd_side,-0.0070342611197511395
malt,run_343548,0,14,715,one_class_svm_sgd,tfidf_svd_side,-0.007052312945214911
malt,run_343547,0,20,1096,one_class_svm_sgd,tfidf_svd_side,-0.007147430549574896
malt,run_343562,0,23,1194,one_class_svm_sgd,tfidf_svd_side,-0.007556042508421346
malt,run_343563,0,17,732,one_class_svm_sgd,tfidf_svd_side,-0.007469080263016625
malt,run_343565,0,17,596,one_class_svm_sgd,tfidf_svd_side,-0.008334906413419052
malt,run_343566,0,20,831,one_class_svm_sgd,tfidf_svd_side,-0.00760332296156685
malt,run_343567,0,17,827,one_class_svm_sgd,tfidf_svd_side,-0.008115888214869305
malt,run_343524,0,44,5023,one_class_svm_sgd,tfidf_svd_side,-0.005516096591217323
malt,run_343569,0,23,1031,one_class_svm_sgd,tfidf_svd_side,-0.00741434620247583
malt,run_343568,0,23,1156,one_class_svm_sgd,tfidf_svd_side,-0.00822351511122088
malt,run_343571,0,17,675,one_class_svm_sgd,tfidf_svd_side,-0.007800045064849659
malt,run_343570,0,20,885,one_class_svm_sgd,tfidf_svd_side,-0.007161558014539882
malt,run_343572,0,20,1050,one_class_svm_sgd,tfidf_svd_side,-0.007279467876268431
malt,run_343574,0,23,1248,one_class_svm_sgd,tfidf_svd_side,-0.008069826862973972
malt,run_343575,0,23,1552,one_class_svm_sgd,tfidf_svd_side,-0.007390840784845754
malt,run_343573,0,23,1213,one_class_svm_sgd,tfidf_svd_side,-0.007807322186617061
malt,run_343576,0,23,1522,one_class_svm_sgd,tfidf_svd_side,-0.008015815741581722
malt,run_343578,0,23,1189,one_class_svm_sgd,tfidf_svd_side,-0.008089730623377367
malt,run_343579,0,17,697,one_class_svm_sgd,tfidf_svd_side,-0.00813544924856524
malt,run_343581,0,8,341,one_class_svm_sgd,tfidf_svd_side,-0.008285528621835514
malt,run_343577,0,23,1606,one_class_svm_sgd,tfidf_svd_side,-0.007750559938339396
malt,run_343580,0,11,391,one_class_svm_sgd,tfidf_svd_side,-0.008167827609194322
malt,run_343582,0,11,396,one_class_svm_sgd,tfidf_svd_side,-0.008116927105201288
malt,run_343583,0,11,418,one_class_svm_sgd,tfidf_svd_side,-0.00793806683757703
malt,run_343586,0,8,335,one_class_svm_sgd,tfidf_svd_side,-0.008270118492854639
malt,run_343588,0,11,406,one_class_svm_sgd,tfidf_svd_side,-0.007986976173905536
malt,run_343585,0,8,310,one_class_svm_sgd,tfidf_svd_side,-0.00851313640849094
malt,run_343584,0,11,434,one_class_svm_sgd,tfidf_svd_side,-0.007993694502128168
malt,run_343587,0,17,875,one_class_svm_sgd,tfidf_svd_side,-0.007702728607891007
malt,run_343589,0,11,373,one_class_svm_sgd,tfidf_svd_side,-0.008112969915581747
malt,run_343591,0,14,734,one_class_svm_sgd,tfidf_svd_side,-0.007663308982936545
malt,run_343590,0,14,578,one_class_svm_sgd,tfidf_svd_side,-0.008075584299130245
malt,run_343609,0,29,2423,one_class_svm_sgd,tfidf_svd_side,-0.00616919562706153
malt,run_343611,0,14,836,one_class_svm_sgd,tfidf_svd_side,-0.0065162648588548144
malt,run_343610,0,17,1008,one_class_svm_sgd,tfidf_svd_side,-0.007775877476869031
malt,run_343612,0,17,3867,one_class_svm_sgd,tfidf_svd_side,-0.006549763600541159
malt,run_343614,0,14,1015,one_class_svm_sgd,tfidf_svd_side,-0.006872349293170377
malt,run_343613,0,17,2453,one_class_svm_sgd,tfidf_svd_side,-0.007585652512697383
malt,run_343604,0,56,4910,one_class_svm_sgd,tfidf_svd_side,-0.006645846055088445
malt,run_343617,0,20,1829,one_class_svm_sgd,tfidf_svd_side,-0.006781742084039255
malt,run_343607,0,44,2924,one_class_svm_sgd,tfidf_svd_side,-0.005773093775113924
malt,run_343616,0,17,1516,one_class_svm_sgd,tfidf_svd_side,-0.006769114281250044
malt,run_343615,0,14,718,one_class_svm_sgd,tfidf_svd_side,-0.0068003350079188785
malt,run_343618,0,26,3559,one_class_svm_sgd,tfidf_svd_side,-0.00680727312826912
malt,run_343621,0,23,3726,one_class_svm_sgd,tfidf_svd_side,-0.007552309767542287
malt,run_343622,0,23,1324,one_class_svm_sgd,tfidf_svd_side,-0.007662091511500879
malt,run_343623,0,23,1916,one_class_svm_sgd,tfidf_svd_side,-0.007659729211790367
malt,run_343619,0,29,7217,one_class_svm_sgd,tfidf_svd_side,-0.006645407867817088
malt,run_343624,0,32,2861,one_class_svm_sgd,tfidf_svd_side,-0.007263146680978938
malt,run_343620,0,53,9315,one_class_svm_sgd,tfidf_svd_side,-0.006522755944369241
malt,run_343608,0,62,4774,one_class_svm_sgd,tfidf_svd_side,-0.0052003933724145135
malt,run_343606,0,68,5297,one_class_svm_sgd,tfidf_svd_side,-0.005956147206215068
malt,run_343605,0,80,8350,one_class_svm_sgd,tfidf_svd_side,-0.005679676532944544
malt,run_343627,0,23,1273,one_class_svm_sgd,tfidf_svd_side,-0.007672776342568799
malt,run_343625,0,32,3002,one_class_svm_sgd,tfidf_svd_side,-0.007793782619027301
malt,run_343631,0,32,6637,one_class_svm_sgd,tfidf_svd_side,-0.006444690390689178
malt,run_343626,0,35,3530,one_class_svm_sgd,tfidf_svd_side,-0.007221278376145168
malt,run_343634,0,29,1975,one_class_svm_sgd,tfidf_svd_side,-0.006882614796249076
malt,run_343629,0,41,10323,one_class_svm_sgd,tfidf_svd_side,-0.006232940699173017
malt,run_343635,0,20,2444,one_class_svm_sgd,tfidf_svd_side,-0.006489644167212649
malt,run_343636,0,26,2581,one_class_svm_sgd,tfidf_svd_side,-0.006242839493987962
malt,run_343637,0,23,1614,one_class_svm_sgd,tfidf_svd_side,-0.006917162905646368
malt,run_343638,0,23,2478,one_class_svm_sgd,tfidf_svd_side,-0.006465550619376703
malt,run_343639,0,23,2372,one_class_svm_sgd,tfidf_svd_side,-0.0064599033121148786
malt,run_343642,0,26,916,one_class_svm_sgd,tfidf_svd_side,-0.008164177756024404
malt,run_343641,0,20,751,one_class_svm_sgd,tfidf_svd_side,-0.008707720893634363
malt,run_343633,0,50,8554,one_class_svm_sgd,tfidf_svd_side,-0.0061413313869516095
malt,run_343630,0,59,11128,one_class_svm_sgd,tfidf_svd_side,-0.0060517872825394114
malt,run_343644,0,14,644,one_class_svm_sgd,tfidf_svd_side,-0.008712308122975632
malt,run_343646,0,47,3850,one_class_svm_sgd,tfidf_svd_side,-0.007390238917631908
malt,run_343502,0,161,19610,one_class_svm_sgd,tfidf_svd_side,-0.004978619215743496
malt,run_343648,0,20,855,one_class_svm_sgd,tfidf_svd_side,-0.00791247176492016
malt,run_343632,0,89,14450,one_class_svm_sgd,tfidf_svd_side,-0.006206837357221051
malt,run_343649,0,29,4299,one_class_svm_sgd,tfidf_svd_side,-0.007016331064713999
malt,run_343628,0,83,17021,one_class_svm_sgd,tfidf_svd_side,-0.006012659860042735
malt,run_343520,0,137,30247,one_class_svm_sgd,tfidf_svd_side,-0.008750381986809774
malt,run_343647,0,32,2828,one_class_svm_sgd,tfidf_svd_side,-0.007058173292515679
malt,run_343650,0,41,3058,one_class_svm_sgd,tfidf_svd_side,-0.007085162787897392
malt,run_343651,0,32,3622,one_class_svm_sgd,tfidf_svd_side,-0.006757267625270291
malt,run_343523,0,146,32693,one_class_svm_sgd,tfidf_svd_side,-0.006516746818287178
malt,run_343675,0,29,2881,one_class_svm_sgd,tfidf_svd_side,-0.006215843246517583
malt,run_343672,0,74,11284,one_class_svm_sgd,tfidf_svd_side,-0.0053439318344126185
malt,run_343671,0,122,23077,one_class_svm_sgd,tfidf_svd_side,-0.006148167527479931
malt,run_343677,0,122,25975,one_class_svm_sgd,tfidf_svd_side,-0.005139298960765704
malt,run_343700,0,11,1101,one_class_svm_sgd,tfidf_svd_side,-0.008800588189823433
malt,run_343701,0,8,387,one_class_svm_sgd,tfidf_svd_side,-0.00725866399259667
malt,run_343702,0,11,622,one_class_svm_sgd,tfidf_svd_side,-0.007324559255702301
malt,run_343703,0,8,893,one_class_svm_sgd,tfidf_svd_side,-0.009005503370625778
malt,run_343679,0,131,29004,one_class_svm_sgd,tfidf_svd_side,-0.0055924650423357924
malt,run_343704,0,17,1071,one_class_svm_sgd,tfidf_svd_side,-0.006209185221431657
malt,run_343705,0,8,377,one_class_svm_sgd,tfidf_svd_side,-0.007193675139186784
malt,run_343674,0,137,25835,one_class_svm_sgd,tfidf_svd_side,-0.005589976897662385
malt,run_343706,0,11,735,one_class_svm_sgd,tfidf_svd_side,-0.006743597672520085
malt,run_343676,0,113,28836,one_class_svm_sgd,tfidf_svd_side,-0.00534444999901007
malt,run_343670,0,116,28250,one_class_svm_sgd,tfidf_svd_side,-0.006264660381911202
malt,run_343681,0,128,25806,one_class_svm_sgd,tfidf_svd_side,-0.005456414413837596
malt,run_343673,0,122,30145,one_class_svm_sgd,tfidf_svd_side,-0.005966610848171516
malt,run_343709,0,17,1899,one_class_svm_sgd,tfidf_svd_side,-0.00727752816417615
malt,run_343707,0,11,733,one_class_svm_sgd,tfidf_svd_side,-0.006592676150811716
malt,run_343678,0,137,30328,one_class_svm_sgd,tfidf_svd_side,-0.005218223426690205
malt,run_343708,0,14,929,one_class_svm_sgd,tfidf_svd_side,-0.006689364430693789
malt,run_343710,0,11,1549,one_class_svm_sgd,tfidf_svd_side,-0.00800758145303826
malt,run_343724,0,14,1082,one_class_svm_sgd,tfidf_svd_side,-0.0058263138543943604
malt,run_343711,0,14,665,one_class_svm_sgd,tfidf_svd_side,-0.007065003146616622
malt,run_343725,0,17,1370,one_class_svm_sgd,tfidf_svd_side,-0.0062280456677208385
malt,run_343727,0,14,1270,one_class_svm_sgd,tfidf_svd_side,-0.006469599777100488
malt,run_343726,0,14,1063,one_class_svm_sgd,tfidf_svd_side,-0.005863446849597498
malt,run_343729,0,17,1183,one_class_svm_sgd,tfidf_svd_side,-0.005841583819327756
malt,run_343728,0,20,1730,one_class_svm_sgd,tfidf_svd_side,-0.0055299354625995
malt,run_343761,0,23,1671,one_class_svm_sgd,tfidf_svd_side,-0.00612296430879633
malt,run_343760,0,23,1757,one_class_svm_sgd,tfidf_svd_side,-0.006842063614366456
malt,run_343680,0,155,28788,one_class_svm_sgd,tfidf_svd_side,-0.005952873607365294
malt,run_343762,0,26,1880,one_class_svm_sgd,tfidf_svd_side,-0.006576417121304079
malt,run_343763,0,23,1831,one_class_svm_sgd,tfidf_svd_side,-0.006913933777449532
malt,run_343767,0,17,953,one_class_svm_sgd,tfidf_svd_side,-0.006722305077327295
malt,run_343765,0,23,1673,one_class_svm_sgd,tfidf_svd_side,-0.006475223568467303
malt,run_343764,0,26,1770,one_class_svm_sgd,tfidf_svd_side,-0.006259668958572551
malt,run_343766,0,17,843,one_class_svm_sgd,tfidf_svd_side,-0.006773041668547197
malt,run_343768,0,17,840,one_class_svm_sgd,tfidf_svd_side,-0.00644102843032579
malt,run_343769,0,17,945,one_class_svm_sgd,tfidf_svd_side,-0.006310540591565772
malt,run_343770,0,20,996,one_class_svm_sgd,tfidf_svd_side,-0.006415191679460808
malt,run_343771,0,17,858,one_class_svm_sgd,tfidf_svd_side,-0.006397210401682063
malt,run_343792,0,29,3124,one_class_svm_sgd,tfidf_svd_side,-0.006200259891537829
malt,run_343791,0,32,3203,one_class_svm_sgd,tfidf_svd_side,-0.005630294433994099
malt,run_343794,0,29,2797,one_class_svm_sgd,tfidf_svd_side,-0.006263719978941484
malt,run_343937,0,134,33240,one_class_svm_sgd,tfidf_svd_side,-0.004580238970428585
malt,run_343793,0,26,2696,one_class_svm_sgd,tfidf_svd_side,-0.007060970287037893
malt,run_343795,0,38,3867,one_class_svm_sgd,tfidf_svd_side,-0.006051835478482648
malt,run_343920,0,11,593,one_class_svm_sgd,tfidf_svd_side,-0.007443432104973002
malt,run_343921,0,8,472,one_class_svm_sgd,tfidf_svd_side,-0.006751860366402074
malt,run_343925,0,11,734,one_class_svm_sgd,tfidf_svd_side,-0.006881953324390455
malt,run_343922,0,14,877,one_class_svm_sgd,tfidf_svd_side,-0.0074528345048556766
malt,run_343924,0,11,705,one_class_svm_sgd,tfidf_svd_side,-0.006882090228808924
malt,run_343923,0,29,2672,one_class_svm_sgd,tfidf_svd_side,-0.005871168561478957
malt,run_344673,0,32,3981,one_class_svm_sgd,tfidf_svd_side,-0.005650409604621931
malt,run_343790,0,38,3456,one_class_svm_sgd,tfidf_svd_side,-0.0063455182735006055
malt,run_343887,1,164,27935,one_class_svm_sgd,tfidf_svd_side,-0.00332758103284414
malt,run_343884,1,173,29707,one_class_svm_sgd,tfidf_svd_side,-0.0037689944638068518
malt,run_343932,0,158,34861,one_class_svm_sgd,tfidf_svd_side,-0.003552036816453441
malt,run_343928,0,170,30957,one_class_svm_sgd,tfidf_svd_side,-0.004135211556766993
malt,run_343886,1,161,29560,one_class_svm_sgd,tfidf_svd_side,-0.0026145181527490458
malt,run_343936,0,161,33855,one_class_svm_sgd,tfidf_svd_side,-0.005359085500439509
malt,run_343882,0,142,25711,one_class_svm_sgd,tfidf_svd_side,-0.0035311812443787893
malt,run_343926,0,113,24917,one_class_svm_sgd,tfidf_svd_side,-0.003927287738387353
malt,run_343930,0,137,28289,one_class_svm_sgd,tfidf_svd_side,-0.0032087381605188092
malt,run_343880,1,160,28914,one_class_svm_sgd,tfidf_svd_side,-0.003263020471403255
